tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,204,126627,,,Johan Nikles,R,173,SUI,28.8,208164,,,Yassine Smiej,U,,MAR,26.0,6-1 6-1,3,R16,64,0,1,40,29,22,7,7,1,1,0,2,44,36,14,3,7,1,6,556,71,1520,4
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,203,207535,,,Marlon Vankan,R,170,GER,25.4,200070,,,Kirill Kivattsev,R,193,RUS,28.3,6-4 6-2,3,R16,83,3,1,61,50,34,7,9,6,7,3,2,52,29,19,9,9,3,7,740,41,583,66
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,206,213174,,,Mickael Kaouk,U,,FRA,,212788,,,Amir Omarkhanov,U,,KAZ,18.2,6-2 6-2,3,R16,67,2,0,40,22,19,14,8,0,0,1,3,42,24,16,8,8,2,6,1581,3,805,34
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,304,212225,,,Thomas Faurel,U,,FRA,20.0,200713,,,Federico Iannaccone,R,183,ITA,26.8,6-4 6-1,3,QF,95,2,2,49,33,25,10,8,4,4,1,3,54,34,21,9,9,7,11,456,101,663,52
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,301,209131,,,Eliakim Coulibaly,L,183,CIV,23.7,200086,,,Toufik Sahtali,U,,ALG,27.0,6-1 6-2,3,QF,90,5,2,44,28,25,7,8,0,1,0,6,52,28,14,10,7,2,7,313,163,793,35
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,303,213174,,,Mickael Kaouk,U,,FRA,,144985,,,Ergi Kirkin,R,180,TUR,27.0,6-3 7-5,3,QF,98,1,2,63,43,28,10,11,4,8,2,1,60,32,15,14,10,5,11,1581,3,595,63
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,302,126627,,,Johan Nikles,R,173,SUI,28.8,207535,,,Marlon Vankan,R,170,GER,25.4,6-3 1-6 6-3,3,QF,134,1,0,89,52,32,16,13,8,13,1,3,95,64,40,10,12,2,7,556,71,740,41
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,402,212225,,,Thomas Faurel,U,,FRA,20.0,213174,,,Mickael Kaouk,U,,FRA,,4-6 6-0 6-4,3,SF,119,2,6,65,39,30,14,13,1,4,2,3,83,54,33,11,13,4,10,456,101,1581,3
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,401,209131,,,Eliakim Coulibaly,L,183,CIV,23.7,126627,,,Johan Nikles,R,173,SUI,28.8,6-3 6-1,3,SF,72,1,2,39,24,19,11,8,0,1,0,1,53,39,16,6,8,1,6,313,163,556,71
2026-M-ITF-TUN-2026-006,M25 Monastir,Hard,32,25,20260209,501,209131,,,Eliakim Coulibaly,L,183,CIV,23.7,212225,,,Thomas Faurel,U,,FRA,20.0,6-3 6-3,3,F,86,0,5,49,28,22,10,9,1,3,0,0,61,44,24,6,9,3,8,313,163,456,101
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,110,208130,,,Geun Jun Kim,U,,KOR,24.5,213580,,,Leonardo Primucci,U,,ITA,,6-2 2-6 6-4,3,R32,133,1,2,104,62,41,19,13,6,9,1,5,79,38,28,19,13,8,12,1067,13,1185,9
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,115,213373,,,William Nolan,U,,GBR,22.7,148670,,,Karol Malirz,U,,POL,23.2,6-2 6-2,3,R32,98,5,3,59,39,26,11,8,4,5,0,4,57,30,19,6,8,6,11,2138,1,2138,1
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,106,214229,,,Mathys Picard,U,,FRA,18.1,214429,,,Aleksander Konstantin,U,,GER,16.5,6-2 6-3,3,R32,84,1,6,56,33,24,8,8,4,7,1,3,51,21,12,6,9,2,9,1574,3,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,108,210726,,,Cesar Bouchelaghem ,U,,FRA,21.6,214430,,,Arshiya Rasoulinia,U,,IRI,19.5,6-0 6-0,3,R32,36,8,1,25,19,19,5,6,0,0,0,5,39,23,6,6,6,4,10,754,39,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,103,212683,,,Theo Herrmann,U,,FRA,21.0,212478,,,William Rejchtman Vinciguerra,U,,SWE,18.9,6-1 6-4,3,R32,75,4,4,52,31,22,12,9,0,1,1,4,45,20,11,10,8,1,5,1535,3,993,17
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,111,145008,,,Hugo Pierre,U,,FRA,29.9,214410,,,Octave Caillat,U,,FRA,19.8,6-3 6-3,3,R32,81,0,4,52,35,25,5,9,0,3,1,3,54,32,15,7,9,6,12,1110,12,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,107,208152,,,Gabriele Bosio,R,,ITA,25.2,212308,,,Markus Malaszszak,U,,GER,21.5,6-3 6-4,3,R32,125,2,2,63,38,26,12,9,6,8,3,0,81,45,26,15,10,8,13,961,19,971,18
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,101,207129,,,Yanki Erel,L,178,TUR,25.3,212820,,,Martin Sabas,R,,FRA,24.1,6-3 6-0,3,R32,29,2,3,20,12,5,3,4,3,5,0,0,21,16,6,2,4,1,4,437,107,1122,11
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,116,211530,,,Tomasz Berkieta,R,191,POL,19.5,149117,,,Lorenzo Angelini,U,,ITA,,6-2 6-1,3,R32,50,5,2,42,25,19,12,7,1,1,1,1,46,30,14,6,8,4,9,525,77,937,21
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,104,213713,,,Melios Efstathiou,U,,CYP,,212972,,,Andrea De Marchi,U,,ITA,19.0,3-6 6-3 7-6(3),3,R32,208,2,4,113,80,48,13,15,7,13,1,2,116,76,41,22,15,10,16,,,1198,9
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,113,210537,,,Josip Simundza,L,196,CRO,21.1,209233,,,Pietro Marino,R,173,ITA,24.6,6-3 7-5,3,R32,106,5,4,73,48,28,13,11,6,9,2,1,61,44,22,9,10,2,7,741,41,948,20
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,102,213923,,,Gilberto Ravasio,U,,ITA,21.3,213155,,,Stephan Iserath,U,,GER,,6-2 4-0,3,R32,83,1,3,64,41,28,7,6,5,7,2,4,42,18,9,6,6,2,8,1385,5,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,114,213196,,,Rihards Neimanis,U,,LAT,17.9,212649,,,Seung Woo Cho,U,,KOR,27.7,3-6 7-5 6-3,3,R32,148,3,8,94,50,35,18,15,4,9,5,6,109,64,38,22,15,11,17,,,1222,8
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,109,133014,,,Enzo Wallart,R,185,FRA,28.9,206782,,,Demetris Azoides,U,,GRE,25.3,6-1 6-4,3,R32,92,4,2,54,38,30,7,9,3,4,5,5,53,28,20,9,8,2,6,995,17,1105,12
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,112,212461,,,Daniele Rapagnetta,R,,ITA,19.1,209863,,,Leo Borg,R,183,SWE,22.7,7-5 3-6 6-3,3,R32,145,3,3,106,60,33,25,15,5,11,0,7,87,45,29,14,15,2,9,1043,15,593,64
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,105,208168,,,Nicolas Tepmahc,R,188,FRA,24.7,212639,,,Yuto Oki,U,,JPN,,2-6 6-3 6-3,3,R32,143,1,2,100,61,43,15,13,4,7,4,3,85,48,29,18,13,7,11,743,41,1057,14
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,208,211530,,,Tomasz Berkieta,R,191,POL,19.5,213373,,,William Nolan,U,,GBR,22.7,6-1 7-6(4),3,R16,104,5,1,62,39,29,13,10,1,2,1,7,72,32,27,13,9,2,5,525,77,2138,1
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,207,210537,,,Josip Simundza,L,196,CRO,21.1,213196,,,Rihards Neimanis,U,,LAT,17.9,7-6(5) 7-5,3,R16,141,3,5,88,58,37,15,12,5,8,1,7,87,53,33,16,12,7,11,741,41,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,202,212683,,,Theo Herrmann,U,,FRA,21.0,213713,,,Melios Efstathiou,U,,CYP,,6-3 3-6 6-2,3,R16,117,3,0,72,53,36,11,13,5,8,1,5,76,52,32,11,13,6,11,1535,3,,
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,206,212461,,,Daniele Rapagnetta,R,,ITA,19.1,145008,,,Hugo Pierre,U,,FRA,29.9,7-6(5) 6-1,3,R16,116,1,0,84,63,38,11,10,9,11,0,2,67,42,21,12,9,4,8,1043,15,1110,12
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,203,208168,,,Nicolas Tepmahc,R,188,FRA,24.7,214229,,,Mathys Picard,U,,FRA,18.1,6-0 6-4,3,R16,79,1,0,50,28,19,11,8,1,3,0,2,48,36,18,2,8,4,10,743,41,1574,3
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,201,207129,,,Yanki Erel,L,178,TUR,25.3,213923,,,Gilberto Ravasio,U,,ITA,21.3,6-2 6-1,3,R16,65,1,1,52,36,25,6,8,2,4,0,3,37,24,7,5,7,3,9,437,107,1385,5
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,205,133014,,,Enzo Wallart,R,185,FRA,28.9,208130,,,Geun Jun Kim,U,,KOR,24.5,6-0 6-7(1) 3-0,3,R16,138,2,3,61,40,31,11,10,3,4,2,4,103,72,40,12,11,9,15,995,17,1067,13
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,204,208152,,,Gabriele Bosio,R,,ITA,25.2,210726,,,Cesar Bouchelaghem ,U,,FRA,21.6,6-3 4-6 6-2,3,R16,156,3,4,88,53,36,18,14,5,8,0,3,73,54,36,6,13,6,11,961,19,754,39
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,302,208168,,,Nicolas Tepmahc,R,188,FRA,24.7,208152,,,Gabriele Bosio,R,,ITA,25.2,6-2 4-6 6-2,3,QF,145,2,0,86,54,34,19,13,3,5,1,1,82,53,28,14,13,7,12,743,41,961,19
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,304,211530,,,Tomasz Berkieta,R,191,POL,19.5,210537,,,Josip Simundza,L,196,CRO,21.1,6-4 6-2,3,QF,78,8,2,51,31,26,10,9,2,3,6,3,57,35,22,8,9,3,7,525,77,741,41
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,301,207129,,,Yanki Erel,L,178,TUR,25.3,212683,,,Theo Herrmann,U,,FRA,21.0,6-7(2) 6-2 6-1,3,QF,126,5,3,90,58,37,19,14,4,7,2,5,87,42,26,18,13,4,11,437,107,1535,3
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,303,212461,,,Daniele Rapagnetta,R,,ITA,19.1,133014,,,Enzo Wallart,R,185,FRA,28.9,W/O,3,QF,,,,,,,,,,,,,,,,,,,,1043,15,995,17
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,402,212461,,,Daniele Rapagnetta,R,,ITA,19.1,211530,,,Tomasz Berkieta,R,191,POL,19.5,6-1 0-0,3,SF,31,0,3,30,19,17,3,4,1,1,0,2,17,8,3,5,3,1,3,1043,15,525,77
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,401,207129,,,Yanki Erel,L,178,TUR,25.3,208168,,,Nicolas Tepmahc,R,188,FRA,24.7,7-6(5) 6-2,3,SF,108,4,2,63,32,24,19,10,4,6,0,5,86,42,29,17,10,9,13,437,107,743,41
2026-M-ITF-TUN-2026-016,M15 Monastir,Hard,32,15,20260209,501,207129,,,Yanki Erel,L,178,TUR,25.3,212461,,,Daniele Rapagnetta,R,,ITA,19.1,1-6 6-0 6-4,3,F,134,1,2,79,50,33,13,11,6,9,2,2,77,51,31,11,12,5,10,437,107,1043,15
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,110,200330,,,Tomas Curras Abasolo,R,173,ESP,25.7,208867,,,Tomas Luis,R,,POR,23.9,6-2 6-2,3,R32,74,1,2,44,22,19,16,8,4,4,1,4,57,31,18,11,8,5,9,757,39,896,24
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,112,209407,,,Max Basing,R,180,GBR,23.3,205885,,,Joao Graa,U,,POR,25.1,6-2 6-1,3,R32,78,2,3,48,29,21,10,8,2,3,0,1,53,23,10,11,7,3,8,367,128,1241,8
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,111,212286,,,Rodrigo Alujas ,U,,MEX,23.4,212094,,,Liam Delicata,U,,MLT,24.8,6-2 4-6 6-3,3,R32,146,2,2,82,51,25,19,13,4,9,1,4,84,62,32,6,14,6,14,691,48,2208,1
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,103,206669,,,Hugo Maia,R,,POR,24.8,132310,,,Tiago Cacao,R,185,POR,27.9,6-4 1-6 7-6(4),3,R32,158,1,0,87,56,32,20,14,6,10,2,4,97,59,39,23,15,9,12,1447,4,884,25
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,115,209274,,,Carl Emil Overbeck,U,,DEN,24.4,211490,,,Daniel Verbeek,U,,NED,21.6,6-3 6-2,3,R32,83,6,1,58,38,28,10,9,5,6,1,2,50,30,15,11,8,2,6,490,87,1510,4
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,116,106281,,,Liam Broady,L,183,GBR,32.0,208057,,,Diego Fernandez Flores,R,185,CHI,25.3,6-1 6-2,3,R32,90,2,0,67,43,29,11,8,6,7,1,6,45,27,16,3,7,4,9,281,184,949,20
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,113,106249,,,Joao Domingues,R,178,POR,32.3,212241,,,Carlo Alberto Caniato ,R,,ITA,20.2,6-3 6-2,3,R32,104,2,2,71,49,32,10,8,3,4,3,2,68,51,26,7,9,6,11,1188,9,392,120
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,108,105671,,,Gastao Elias,R,180,POR,35.2,202258,,,Rafael Izquierdo Luque,R,,ESP,26.0,6-4 6-3,3,R32,122,0,2,66,40,26,13,10,5,7,1,2,74,49,26,10,9,9,13,387,121,844,29
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,109,209167,,,Olle Wallin,U,,SWE,24.3,209095,,,Francisco Rocha,R,185,POR,26.3,6-4 6-2,3,R32,93,4,4,63,30,25,17,9,5,6,0,3,53,27,16,11,9,3,7,410,116,777,36
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,104,202075,,,Adria Soriano Barrera,R,191,COL,26.6,210747,,,Lui Maxted ,U,,GBR,22.1,6-3 7-6(4),3,R32,97,8,3,71,48,37,13,11,3,4,1,6,62,36,24,16,10,0,2,391,120,454,101
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,107,210577,,,Alejandro Turriziani Alvarez,U,,ESP,22.9,144813,,,Benjamin Hannestad,R,,DEN,28.9,3-6 6-1 6-4,3,R32,131,2,3,75,48,35,12,13,2,5,5,10,99,65,41,14,13,6,11,837,30,1340,6
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,206,209407,,,Max Basing,R,180,GBR,23.3,212286,,,Rodrigo Alujas ,U,,MEX,23.4,6-3 6-0,3,R16,101,0,3,56,36,28,10,8,2,2,0,7,58,28,14,13,7,9,13,367,128,691,48
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,204,105671,,,Gastao Elias,R,180,POR,35.2,210577,,,Alejandro Turriziani Alvarez,U,,ESP,22.9,6-4 6-4,3,R16,124,0,2,71,44,28,15,10,8,10,0,2,77,46,26,15,10,10,14,387,121,837,30
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,102,208297,,,Maxwell Mckennon,L,193,USA,23.7,212825,,,Cian Maguire,U,,IRL,26.4,6-1 2-1,3,R32,43,5,3,27,12,12,9,5,0,0,0,0,24,13,9,3,5,2,5,544,74,2138,1
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,106,207676,,,Adan Freire Da Silva,U,,FRA,26.7,207331,,,Vladislav Melnic,U,,ROU,26.6,6-2 6-3,3,R32,78,0,3,61,36,26,14,9,7,8,2,5,41,21,11,11,8,3,7,935,21,1269,7
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,205,209167,,,Olle Wallin,U,,SWE,24.3,200330,,,Tomas Curras Abasolo,R,173,ESP,25.7,6-1 6-2,3,R16,63,5,3,45,30,23,9,7,1,1,0,3,52,36,18,6,8,3,8,410,116,757,39
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,101,111187,,,Kaichi Uchida,R,180,JPN,31.4,212947,,,Joao Dinis Silva,U,,POR,,6-4 3-6 6-3,3,R32,149,4,4,87,53,38,20,14,1,2,3,2,100,60,41,23,14,7,9,240,231,,
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,105,206904,,,Gauthier Onclin,R,180,BEL,24.9,207887,,,Guilherme Valdoleiros,R,,POR,26.5,6-1 6-0,3,R32,83,2,0,40,20,16,13,7,0,0,2,1,47,29,11,7,6,5,10,317,160,,
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,207,106249,,,Joao Domingues,R,178,POR,32.3,129814,,,Ivan Ivanov,R,,BUL,17.2,5-7 7-6(3) 6-3,3,R16,164,2,3,103,63,40,24,17,5,11,0,4,105,76,44,13,16,12,18,1188,9,785,35
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,203,206904,,,Gauthier Onclin,R,180,BEL,24.9,207676,,,Adan Freire Da Silva,U,,FRA,26.7,6-1 6-1,3,R16,77,0,1,53,23,16,19,7,2,2,1,1,38,18,5,9,7,2,7,317,160,935,21
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,114,129814,,,Ivan Ivanov,R,,BUL,17.2,208818,,,Finn Murgett,U,,GBR,24.3,2-6 7-6(5) 6-1,3,R32,138,2,5,84,55,36,11,13,7,12,3,8,105,69,41,15,14,5,11,785,35,900,24
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,202,202075,,,Adria Soriano Barrera,R,191,COL,26.6,206669,,,Hugo Maia,R,,POR,24.8,6-1 6-0,3,R16,52,5,4,36,22,20,8,7,0,0,0,2,36,23,11,1,6,2,7,391,120,1447,4
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,201,111187,,,Kaichi Uchida,R,180,JPN,31.4,208297,,,Maxwell Mckennon,L,193,USA,23.7,7-5 6-2,3,R16,119,8,3,61,38,30,11,10,5,6,5,11,98,63,43,10,10,14,18,240,231,544,74
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,208,106281,,,Liam Broady,L,183,GBR,32.0,209274,,,Carl Emil Overbeck,U,,DEN,24.4,6-0 6-4,3,R16,74,2,0,45,23,12,13,8,2,5,3,3,50,32,13,4,8,2,9,281,184,490,87
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,301,202075,,,Adria Soriano Barrera,R,191,COL,26.6,111187,,,Kaichi Uchida,R,180,JPN,31.4,7-6(4) 6-4,3,QF,101,8,3,64,40,30,16,11,0,1,3,7,71,43,35,9,11,1,3,391,120,240,231
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,303,209407,,,Max Basing,R,180,GBR,23.3,209167,,,Olle Wallin,U,,SWE,24.3,7-6(4) 6-3,3,QF,109,1,1,53,40,26,9,10,1,3,1,1,70,37,20,17,11,3,7,367,128,410,116
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,304,106281,,,Liam Broady,L,183,GBR,32.0,106249,,,Joao Domingues,R,178,POR,32.3,6-3 6-4,3,QF,113,2,2,65,36,26,17,10,3,4,1,0,58,37,21,12,9,3,6,281,184,1188,9
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,302,206904,,,Gauthier Onclin,R,180,BEL,24.9,105671,,,Gastao Elias,R,180,POR,35.2,6-2 6-0,3,QF,81,2,2,50,29,23,11,7,3,3,0,1,48,22,13,7,7,4,9,317,160,387,121
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,401,202075,,,Adria Soriano Barrera,R,191,COL,26.6,206904,,,Gauthier Onclin,R,180,BEL,24.9,7-6(6) 6-2,3,SF,135,5,5,72,36,26,18,10,4,6,1,4,92,55,28,21,10,13,17,391,120,317,160
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,402,209407,,,Max Basing,R,180,GBR,23.3,106281,,,Liam Broady,L,183,GBR,32.0,6-4 6-2,3,SF,103,0,3,53,33,21,15,9,4,5,0,5,59,35,20,12,9,4,8,367,128,281,184
2026-M-ITF-POR-2026-001,M25 Vila Real de Santo António,Hard,32,25,20260209,501,209407,,,Max Basing,R,180,GBR,23.3,202075,,,Adria Soriano Barrera,R,191,COL,26.6,6-1 2-6 6-4,3,F,139,0,4,94,56,35,17,13,9,13,3,3,73,40,24,15,12,4,9,367,128,391,120
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,116,209907,,,Viacheslav Bielinskyi,R,71,UKR,22.2,212886,,,Radu David Turcanu,L,,ROU,19.9,6-7(3) 6-4 7-6(2),3,R32,183,4,3,128,87,50,26,17,8,13,4,2,116,70,42,25,17,6,12,368,128,671,51
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,109,200184,,,Andrey Chepelev,L,178,RUS,27.5,209885,,,Gokberk Saritas,U,,TUR,22.5,6-2 6-1,3,R32,85,2,3,55,41,32,4,8,4,5,5,4,65,34,19,10,7,9,14,464,98,1652,3
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,111,208401,,,Giannicola Misasi,U,,ITA,25.4,212871,,,Piet Luis Pinter,U,,AUT,20.6,7-5 6-4,3,R32,132,0,7,75,37,25,23,11,2,4,2,3,60,35,26,11,11,4,8,1009,17,1079,13
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,110,210721,,,Iliyan Radulov,R,187,BUL,20.6,214081,,,Denis Vishenchuk Vishenko,U,,RUS,19.4,6-1 6-3,3,R32,76,0,3,59,37,26,14,8,4,4,0,1,48,31,16,8,8,0,4,616,59,,
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,113,209251,,,Stefan Popovic,R,178,SRB,22.7,207592,,,Martin Van Der Meerschen,U,,BEL,25.6,6-4 6-3,3,R32,78,0,2,52,36,25,4,9,2,6,0,5,61,45,25,3,10,3,10,528,78,805,34
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,114,212070,,,Ali Yazdani,U,,IRI,22.4,209043,,,Yuta Kikuchi,R,173,JPN,26.3,6-2 6-4,3,R32,78,0,1,60,46,29,9,9,2,3,0,1,51,30,16,12,9,4,8,715,45,698,47
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,108,210200,,,Yanaki Milev,R,180,BUL,21.8,210398,,,Gabriele Pennaforti,R,191,ITA,25.4,6-4 6-1,3,R32,119,1,5,72,47,33,9,9,7,9,1,7,61,28,14,15,8,10,15,754,40,591,64
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,105,206470,,,Cezar Cretu,R,188,ROU,24.8,213138,,,Alexander Wagner,U,,AUT,19.3,7-5 6-3,3,R32,98,4,3,58,34,22,12,11,0,4,0,4,73,41,21,12,10,4,10,378,126,1262,7
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,112,212934,,,Antoni Fabre,U,,FRA,,106177,,,Oriol Roca Batalla,R,175,ESP,32.7,7-5 6-4,3,R32,99,2,2,66,44,33,11,11,3,5,2,1,60,41,26,8,11,1,5,1505,4,419,114
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,101,208024,,,Max Alcala Gurri,R,178,ESP,23.4,213097,,,Alvaro Jimenez,U,,ESP,,6-4 6-1,3,R32,74,1,3,43,30,20,6,9,1,4,0,1,42,21,11,3,8,2,8,403,118,1813,2
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,115,214231,,,Johan Oscar Lien,U,,NOR,18.4,212919,,,Ivan Biletic,U,,BIH,19.3,7-5 6-4,3,R32,107,2,0,57,42,29,8,11,0,2,6,3,78,50,28,14,11,7,11,1470,4,2199,1
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,107,105413,,,Andrej Martin,R,183,SVK,36.4,207660,,,Nicholas David Ionel,R,,ROU,23.3,6-3 4-6 6-2,3,R32,134,3,4,94,59,40,17,14,7,10,0,3,105,78,46,10,13,21,26,328,149,613,60
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,102,210204,,,Drazen Petrovic,U,,BIH,23.2,210683,,,Peter Buldorini,R,183,ITA,21.5,7-5 6-2,3,R32,97,0,1,68,57,36,3,10,3,6,1,2,63,38,23,5,10,2,8,2141,1,1000,17
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,106,212900,,,Andrea Paolini,U,,ITA,23.2,211763,,,Alexander Orlov,U,,SUI,21.3,7-5 6-2,3,R32,104,0,4,66,34,25,13,10,4,7,6,3,68,48,23,8,10,6,12,1626,3,,
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,103,212889,,,Daniel Uta,R,,ROU,19.2,208780,,,Kaya Arinc,U,,TUR,26.3,4-6 6-1 6-3,3,R32,153,4,4,93,59,41,12,13,7,10,0,3,94,56,31,17,13,6,12,1428,5,2229,1
2026-M-ITF-TUR-2026-007,M15 Antalya,Clay,32,15,20260216,104,207708,,,Dusan Obradovic,L,,SRB,24.9,208892,,,Mohamed Ali Abibsi,R,183,ALG,23.6,6-3 1-6 6-2,3,R32,109,2,4,79,44,30,18,12,5,8,1,10,74,40,29,14,12,3,7,480,92,,
